nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,code_insee_commune,nbre_pdc,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,adresse_station,Xlongitude,Ylatitude,source_grouped,horaires_grouped,gratuit_grouped,paiement_acte_grouped,paiement_cb_grouped,reservation_grouped,accessibilite_pmr_grouped,nb_prises_grouped,nb_EF_grouped,nb_T2_grouped,nb_combo_ccs_grouped,nb_chademo_grouped,nb_autre_grouped,power_ef_grouped,power_t2_grouped,power_chademo_grouped,power_ccs_grouped
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA194131,FR*SOD*S*IKEA*194*13*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA194141,FR*SOD*S*IKEA*194*14*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA194151,FR*SOD*S*IKEA*194*15*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19421,FR*SOD*S*IKEA*194*2*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19431,FR*SOD*S*IKEA*194*3*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19441,FR*SOD*S*IKEA*194*4*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19451,FR*SOD*S*IKEA*194*5*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19461,FR*SOD*S*IKEA*194*6*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19471,FR*SOD*S*IKEA*194*7*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19481,FR*SOD*S*IKEA*194*8*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19491,FR*SOD*S*IKEA*194*9*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 1,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19511,FR*SOD*S*IKEA*195*1*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195111,FR*SOD*S*IKEA*195*11*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195121,FR*SOD*S*IKEA*195*12*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195131,FR*SOD*S*IKEA*195*13*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195141,FR*SOD*S*IKEA*195*14*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195151,FR*SOD*S*IKEA*195*15*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195161,FR*SOD*S*IKEA*195*16*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195171,FR*SOD*S*IKEA*195*17*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195181,FR*SOD*S*IKEA*195*18*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195191,FR*SOD*S*IKEA*195*19*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195201,FR*SOD*S*IKEA*195*20*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19521,FR*SOD*S*IKEA*195*2*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA195211,FR*SOD*S*IKEA*195*21*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2024-07-22,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,0,0,0,0,0,0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19531,FR*SOD*S*IKEA*195*3*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19541,FR*SOD*S*IKEA*195*4*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19551,FR*SOD*S*IKEA*195*5*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19561,FR*SOD*S*IKEA*195*6*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19571,FR*SOD*S*IKEA*195*7*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19581,FR*SOD*S*IKEA*195*8*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19591,FR*SOD*S*IKEA*195*9*_*_,IKEA MONTPELLIER - PARKING CLIENTS CPT 2,Voirie,,1,false,Direct,,2023-12-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,1 PLACE DE TROIE 34000 MONTPELLIER,3.924201700000001,43.604235,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19611,FR*SOD*S*IKEA*196*1*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19621,FR*SOD*S*IKEA*196*2*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19631,FR*SOD*S*IKEA*196*3*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19641,FR*SOD*S*IKEA*196*4*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19651,FR*SOD*S*IKEA*196*5*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19661,FR*SOD*S*IKEA*196*6*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,0,0,1,1,0,0,0,0,24.0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19662,FR*SOD*S*IKEA*196*6*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,0,1,0,0,0,0,24.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19671,FR*SOD*S*IKEA*196*7*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19681,FR*SOD*S*IKEA*196*8*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA19691,FR*SOD*S*IKEA*196*9*_*_,IKEA FOS-SUR-MER - PARKING COLLABORATEURS,Voirie,,1,false,Direct,,2024-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"ZONE INDUSTRIELLE DE LA FEUILLANE, ENTREPOT LOGISTIQUE IKEA 13270 FOS-SUR-MER",4.880537800000001,43.4719747,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20111,FR*SOD*S*IKEA*201*1*_*_,IKEA LILLE - PARKING EMPU,Voirie,,1,false,Direct,,2024-07-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,12 AVENUE INDUSTRIELLE 59520 MARQUETTE-LEZ-LILLE,3.055101315330915,50.67794405438804,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20121,FR*SOD*S*IKEA*201*2*_*_,IKEA LILLE - PARKING EMPU,Voirie,,1,false,Direct,,2024-07-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,12 AVENUE INDUSTRIELLE 59520 MARQUETTE-LEZ-LILLE,3.055101315330915,50.67794405438804,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20131,FR*SOD*S*IKEA*201*3*_*_,IKEA LILLE - PARKING EMPU,Voirie,,1,false,Direct,,2024-07-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,12 AVENUE INDUSTRIELLE 59520 MARQUETTE-LEZ-LILLE,3.055101315330915,50.67794405438804,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20141,FR*SOD*S*IKEA*201*4*_*_,IKEA LILLE - PARKING EMPU,Voirie,,1,false,Direct,,2024-07-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,12 AVENUE INDUSTRIELLE 59520 MARQUETTE-LEZ-LILLE,3.055101315330915,50.67794405438804,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20151,FR*SOD*S*IKEA*201*5*_*_,IKEA LILLE - PARKING EMPU,Voirie,,1,false,Direct,,2024-07-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,12 AVENUE INDUSTRIELLE 59520 MARQUETTE-LEZ-LILLE,3.055101315330915,50.67794405438804,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20161,FR*SOD*S*IKEA*201*6*_*_,IKEA LILLE - PARKING EMPU,Voirie,,1,false,Direct,,2024-07-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,12 AVENUE INDUSTRIELLE 59520 MARQUETTE-LEZ-LILLE,3.055101315330915,50.67794405438804,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20171,FR*SOD*S*IKEA*201*7*_*_,IKEA LILLE - PARKING EMPU,Voirie,,1,false,Direct,,2024-07-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,12 AVENUE INDUSTRIELLE 59520 MARQUETTE-LEZ-LILLE,3.055101315330915,50.67794405438804,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20181,FR*SOD*S*IKEA*201*8*_*_,IKEA LILLE - PARKING EMPU,Voirie,,1,false,Direct,,2024-07-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,12 AVENUE INDUSTRIELLE 59520 MARQUETTE-LEZ-LILLE,3.055101315330915,50.67794405438804,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20311,FR*SOD*S*IKEA*203*1*_*_,IKEA TOULOUSE - PARKING LOGISTIQUE,Voirie,,1,false,Direct,,2024-09-13,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,9 ALLEE DE FRAIXINET 31120 ROQUES,1.3767533,43.5170152,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,0,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20321,FR*SOD*S*IKEA*203*2*_*_,IKEA TOULOUSE - PARKING LOGISTIQUE,Voirie,,1,false,Direct,,2024-09-13,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,9 ALLEE DE FRAIXINET 31120 ROQUES,1.3767533,43.5170152,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,0,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA20331,FR*SOD*S*IKEA*203*3*_*_,IKEA TOULOUSE - PARKING LOGISTIQUE,Voirie,,1,false,Direct,,2024-09-13,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,9 ALLEE DE FRAIXINET 31120 ROQUES,1.3767533,43.5170152,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,0,1,0,0,0,0,11.0,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA34101,FR*SOD*S*IKEA*34*10*_*_,IKEA PLAISIR - PARKING COLLABORATEURS BS,Voirie,78490,1,false,Direct,,2021-12-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,202 RUE HENRI BARBUSSE 78370 PLAISIR,1.96782,48.830564,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA3411,FR*SOD*S*IKEA*34*1*_*_,IKEA PLAISIR - PARKING COLLABORATEURS BS,Voirie,78490,1,false,Direct,,2021-12-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,202 RUE HENRI BARBUSSE 78370 PLAISIR,1.96782,48.830564,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
IKEA,,,Izivia,sav@izivia.com,+33972668001,IKEA,FR*IKA*PIKEA3421,FR*SOD*S*IKEA*34*2*_*_,IKEA PLAISIR - PARKING COLLABORATEURS BS,Voirie,78490,1,false,Direct,,2021-12-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,202 RUE HENRI BARBUSSE 78370 PLAISIR,1.96782,48.830564,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
